id	items
1515993564374423B6B44C0685ACE3BA	6681764,6875515
1515993582867D81CFFABA21C80CD037	7523238,7436408,7525270
15159935987D437BF31204B4B4094CB6	5790691,6308206,7561937
15159936817BE593EACB5916A3E09CA6	7174291,7517409,5863364,6822846,6911385,6053742
1515993706126CF8B0315A666D8ADB1A	6041571,7285054,6960752,7239650,7084833,7354915
1515993734C6B55C759460B20681EE52	7659935,6956228,7644777
1515993738907F8627F22CA4BBA77925	7504431,7505712
151599380934579D7999ABBABD42F971	7512312,7020829,5524348,7539088
1515993833B66504AE8D2396D8317086	6365117,3207225
1515993840510575AF94F0056EEE3587	5757613,6336789,6094284
15159938560EC7CDBD8ED02BBF7789A8	6690402,7174291,7211505,6914700,7022348
1515993858346673B60B94A27EF82333	7188450,6721482
151599395189C3A330080D57E5909D98	7185397,7340037,6517133,7633550,3295589,6036539
1515994084187933A2D6106D102E470E	6094258,6755636
151599408746F0498F053E210C3E3338	7197753,6492837
151599409069ECD2E272E31270194546	7384707,5564042,6698685
1515994132B7CD01A2EB40E0538F207D	6746541,7328435,7407485,7666074,7666479
15159941586A8D0C981288D0E02C3E70	6958200,7099640
1515994176938CDC891A8A9721601F9C	7463475,7177905
1515994189D022BE390FDB7CF801591D	7104499,7660681,7658926,5655803,6181114
1515994303598F0970DF7E4D0E9DC975	7024493,7174291,7202420
151599436298E6FE442AF49D5C2F0AFB	5332128,5052371
15159944179B3AD57B572C5D702FC4AD	5873093,5883012
1515994463225EB91666C280D90A5EB0	6608355,7025783,6690071
1515994468E1CEEFD818668A893FD618	7381187,1445495
1515994497EB2AE3643729A1F57C2B67	7156082,6928821,6026900,7283638,7156105
15159945459E045F4749B44DD5988FDE	6941184,6495878
1515994565D8ED3ED50214926649FC25	7449352,6234910
15159945662A9AFF630F6D1E6ED9BCC0	6495545,6546641,6641882
15159946232AC0F9D801A474697FF1B6	6838487,7291526
15159946433F019A9D71F1535A79D74B	5498445,6042837
15159946599D1FD6F1D153713B4D53A1	7281201,7425598,7516554,7491668,7288910,7427246,7505801,7016784
15159946856E2238BF519F9C30D5BA7A	5822207,6067549
1515994699BFDA0AF6D316966DA92A21	6537194,6526457
15159947167102E0F48ACF4062B83113	7185397,6924049
1515994723896C4D4CD17E55F4B00172	7200442,6757625,7661556,7487196,7654170,7522790,7574606,7477826,7571594,7510008,7668205,7442564,7661501,7487358
1515994799A45A323DC48FBD328EAF87	7621270,7542532,7598259
1515994890AD5A15E4F25E4825159C4D	6943777,6923979
1515994941353D83F7D0AEE6DAF75513	7111471,7328435,7244827,7641891,7451394,7527288,6055811,6080250,6822846
15159949822F56DBAAB722A1614FFD39	7569962,7451394,7532701
1515994995800C035A9BD94163F76BC5	7411222,6816223
151599509111A714F75780C38D118994	7349399,7362772,7245551,7457169,7283613,7127617,7427742,7228534,7353937,6955952,6765077
1515995101BE6B25F4BA1F83C9FF3869	6063843,7424219,7424231,6078114,7177905,7196750,6483500,6217696,7480379,7201925
1515995148F4E075839EF0D1C0BF5398	7515062,6971640,7173068,7122546,7084531,7475762
1515995162D2729088CDE65FF39355DD	6635488,6839146
1515995181B74B0705F93EB6031E5D8A	7231250,3954420,6744087,5517898
15159951955056C86C730A374500FA24	6650607,6650599,6650614
15159952453628657EBC94331F4B29A1	6937781,7604963
1515995412201ABA3F8FFABC91D7BAEC	6572104,6998868,7003824
1515995450EC3C9569A919BA353AE35F	7055639,5759604,6349809,7264930
1515995456D747931AA43173D40CA21F	7562587,7055639
1515995499EBCFCFEF83F7037B8EB55C	7464088,6137403,7572488,7514287,5903931,7215277,7174211
1515995562FC0E611A4686307F104F99	7195375,7413352,7394420,7437729,5332128,6968853,7510045
15159955814AD40F258B947A233CAAB9	7285638,6306833,6642758
1515995638718AF0ED000C7E794E1B85	6051652,6898518,4146590
1515995653B3ED0A26DE9233378FCA98	7496639,7481448,5579958,7597998
15159956715180AF2BB50D13DF6CAEF6	6914944,7174291,7656287
1515995711553829C3ED60012A64F2CD	7014040,6616057
1515995773DCD64F1B7B420511E54622	7234391,6943887
151599579327892BB79BB4D4EF7825C6	7025817,6440820
1515995794A23C5D789E84D6A0014F15	1596229,1776703,6430778
1515995818522F451AC8BDC810BEE42B	6821196,6819894,6562572,6819881,6819888
1515995859B93C3238DD6C71B18A3284	7498643,6681857
15159959244030E181608AACA26983BE	7534002,6547124,6399090,6820032,7367895
151599594720253D0F24A95EEE4247D7	6316931,6411768,6312612,6285328,6410625,6308542,6300060,6410652,6285450,6308535,6576641,6285518,6411786,6308538
15159959805E3350EEC8836EC8C9BBC0	1700129,6128317
1515995989D02B4C33597B4AF6D44633	6526110,7157407
15159960209731F56A1FC71618C59EB0	7471381,7423749
1515996039D89A4A01D626900F6A34D5	7011295,7103924,6042377
15159960460702AAF161226FE90A0836	7628258,7628246,6078114,7628249,6804034
15159960714044988353787A591946FA	7527136,7527140
1515996181F9F135AA383D05925BD918	6510036,6775041,6968766,6405118
15159961935407A9954B0E2CFA36DE95	6607082,6835814
1515996196C530159963F9B6049F9719	7384820,7484606
151599623845B55456F8A3466A21733F	7380273,6741836
1515996254D7BCDA2626C2551ADA96AA	7424114,7109112
1515996332FEEA36D161AEE5EB145D65	6926529,7244827,6863477,6820032,6427524,6276172
1515996362CBB0C63CA4AEF7DFD166D3	6107924,1725451
1515996411178ECDBE54A9182C1BFBC2	6089554,6468690,7162284,7217918
1515996463CAC0F61D9AF880DE118DD8	7507627,6801897,6426338
15159964757192AD1FADA68B5FF5FE09	7660105,6687476,7538945
1515996523B613AFC93E1910CFB26452	7224241,6606975
15159965474E6F17A3B289669AAA647B	7544995,6516830,7516064
1515996563A12CC1B033B7C776BD47F6	7176071,7488219,7153254
1515996590DA5F77E7BC3CE8BF81E235	6381973,7475207
15159966164AB6EE605EF4787C77D9F9	6540094,5149398
1515996648701E47A3E0B30AF780CA3F	7083893,7110850,7242439,7014040,2946279,6820032
1515996812B478857C5E2DCA1D12F6AB	7488426,7513421,7492237,7331289,7649969,7348220
151599689657E8659F5B4E12204B68E6	7469003,6840186,7436186,7007823,7512836,7515030,6050544
15159969258C7CB7906C11E664B89752	7348039,7413598
15159969522629DBC13F300CEF1AC36B	5883012,7196329,6053742,6999043,6607139,7250978,7196750,5980052
1515997032490E8EC2EC6102A74F1F7D	7408805,7409032,7408656
15159970783664FF8362FD3723AD3DDE	7425627,7182530
151599715233B06583EB8403141C40B1	5852361,7413352,6269312
1515997164F367E5332DCFE3379E647F	6342249,6847383,6728187,6805878,7202614,6321792,7459264,6822366
1515997183133A2A7F4845B52BF97918	7497595,7630517,7533473
1515997215DCA187C29C142220B1EA8B	6269312,6463981
1515997233496B86E451FE9ACD39AC22	7094562,7487572,7205792
151599724711ACCC04C5D86BBB005251	5729214,7507597,7176495,7424114,6820032,6150051,6711098
15159972605867D51C1C335CA47D7160	7562972,5852361,6600470,7172369
151599735570F928DE3F7BC8B4FA42FE	7356733,7477441,7388602
1515997376BFBD359AC16E17C031741E	6462712,6462713,7418699,7103951,6324656
1515997487A864B84279277A4027AB6D	7591384,7439797,7439683,7504551
151599755411A95FA7A498C92E556D42	4155906,3267613
151599758167F7A6A4AEDA184D2AA06E	6607116,5843349,7236867,7597217,7182134,7463128,7669122,6940758,7211292,7122546
151599763439CFDE3A548DEC15E2F4C9	7655512,7573829
1515997673A42A73FBDB64599D9D0E52	6750528,5109376
151599769581238DA56703650E988F74	7514148,6004902
15159977060C5C4B43E6AD062A826296	7611656,6955677
151599782578E17A2C7907C51BE60701	7513302,7509568,7500446,7519888
1515997981D62A21D0D64690EAF8E977	7446750,6682422
15159979909846B5C9B643ED2AFEB97C	6744833,7111612,6746031
1515998054EC975A958AD52DEEE8ED63	7210954,7246105,7210946
15159981274C3CF0CCD54A984B115899	6998170,6524287,7511227
1515998151D66D681C137B2C5C4FFC08	7623819,5640757,6032495
1515998165B1FF4C31793742887EAD1D	6739195,7561858,7079203
15159982506813DF0BEEE17DA5225932	6791675,7168133,7166593,6804985,7066205,6402609
1515998280E9B3D1A4BD01DD1B1AF1CD	3316281,7497693,6990773
1515998288012A852B765EEFFDD25206	1772227,1774417,1597029
1515998329A3E132E6EC08207D893BFF	6704334,6635253
1515998340AF761DF50D0EFC3C849B33	6941184,6427803,5543492
1515998368D8F1EE825AC0319F96C5CC	7492394,7182537,7492409
15159983807B0EDBFA81947E6C281DDC	7450523,7011295,7507189,7246992,7246989,7246986
1515998389A8CC0AE9438DE1F10CF34F	7347812,7125862,6931958,7524361,6907834
15159984086F0FB709362F316A486D21	7276988,7149309
1515998415FB281389A766360CAB02DE	6416914,7206468,7177905,6746541,6399090,7177908,6422545,6330121,7093124,7252548,6882332,7244827,6515281
15159984429A85F3CCA33060B2EE0A47	6478320,6244906,7105780
1515998466E79B73CBFE5C0E33F7E777	6270445,7159041
1515998475D961744ABA48C880E255BE	7597193,6711870,7094867,6745372
1515998501E834B9422054A4D7131D0A	7228561,3483611
15159985121919910C8672C3DC3E1CE1	6837157,6747051
1515998534AAB890B96B76C1DE06D137	7496766,7129634,7492893
15159986041539D90F1E22144E986645	1793109,7511590
1515998606EF8B7B0F2B338469DDF1B7	7120365,7249717,6048174,6015318
1515998648D6D4ABA309F8B7D4A8A7F9	6157348,5492150,6595951,5707882
1515998707686958077096A0397C678D	7320548,7320551
151599878272EF3632D29F6D33545074	7092336,7090292,7092279,7090341
15159988371362D0D952A8755D31D2A1	7228873,7569560,7607834,6624451,7471325,7094362,7376167,3166800,7376140
1515998914DBEAC0571197C8401E2D46	7652478,7170532,6510036
151599892148CB45B8D0D6B71EB0701D	7054668,6885568
1515998956FB89A642E7B88A3127A07A	7212917,7179109,6128413
1515998991E50A969540B45557B0C195	7227349,7109112,7176495
1515999027366AA2ACC5E4AC763F37BA	6958663,6931958,6664402
15159990524DA798809DF68B0F24CA83	7095810,7622554,7311665,7226162
1515999053DE5A1560BBE27157EC5C77	7572986,7575610,7262875,7523298,7572944
1515999089B90E2EF73CDD5E94FE3E7B	6032884,5480923,7584951,7465944,6792384,6969035
1515999097EEC9890F2F5FFC95614BC2	7622179,6548791
15159990988086BF93FB8997D9C1ABF2	7625538,7597644,6669200
15159991933CD896B58D5B2D084BF244	7339716,7141791
151599919596B013B4AF0E03AC3A0902	7487497,6775171
1515999206E66DA0BB71B84F253A400B	7642469,6533125,7413302
1515999210E73C38349A623FA161ED44	7445752,7476755
151599921117EB61C738B195AAC13172	7384890,7267646,7666913,7562447,7340413,7579585
151599923643239FF90241BA6932BB8C	7435459,7413126
1515999271A7BB529C21330B89D05F6D	5612074,6924053
151599932488AC3B87B438725CDDEF12	7503113,7328435,6670907,7106436,7437546,7472012
1515999329919131B0A814829CF3249E	6524792,6422545
1515999343995DF972FC6FA023CB63DC	5566463,7092528,6671046
1515999425FCEEFAF865DAA0C35890BA	6680732,6653195
1515999461498601F713DC0B7D148401	6453487,5949971,6961896,6990773
1515999548D2F410FC82C023D8726455	7460874,6805878,7202614,6342821
15159995547872982E34E75E10F1843D	7423749,7524547
1515999580888D1E2126C3089CEA5CD2	7137730,7374032,7519884,7180596
15159996300FC2793234633BBA6B2753	6755721,7411509
151599965155BD9FB1E5243BF7AE97A3	7418764,7291498,7407485,6682881
15159996562A48BF4C29311441C8E512	7651964,7371785,7250784
15159997171B53CF55584E150AA38A60	7195682,6548791,7298234,6078114,7177905
1515999729CC6B4A2FCDBE2AFE101D5A	5729214,7504381
1515999741837BFA010BCE4A1BC20C8D	7383234,7383308
1515999820020D1556DE2B634C69A56D	6774972,6819894
1515999828894B2ED1055E6D8E38049B	7563221,6082782,7507141
1515999874E6EA63E8B1D7E1B9790F0B	5980052,6624512
151599991040661CC4B4D2EB765EED83	5983750,5756029
1515999924ED05B533BD269E52C0326B	7103781,6032359
1515999952A146F81D346B2D4172A57D	6181134,6181129
1516000013D5883315FC2799FDE2FEE8	5722330,7160033
1516000059ED83A7749238A5DEDEC3B5	7083893,6624099,6988577
151600015109E056EFDE664298B2614B	6851824,7057995,6846910,6780184,6933804,7028955
15160001866A0D8387F8AE6435F7C508	5776935,6543854
1516000219B7F9E0D258F54C418DEF05	6831187,7469078
15160002998A834DDC66CB20A031DE83	7510003,7103995
1516000344C86DD512901E20DA166D08	7305401,7460845,7295089,7311074,7600731,7631653,6939108,7460799,6551627,7435625,6560552,7418629,7591920,7204026,7533527,7527288
151600035136B1D28B62D0112E8174B8	1445495,1445501,1445499,1445696,1402245
1516000447E2FA7ACB67F0CA8C50667B	6349809,7424081,7011453
1516000501491DE2EEA2B721BFBA93BF	7139863,6856445,7215457,6746541,7423870
151600052237CDFB6BE13C1AA514806A	6021140,6021191,7241117,7291479
1516000625168B1EA801271F17C85B04	7097276,7246105,7607653,7573721
1516000641BE53F6763A308BBBF2CB9C	7628041,7497595,6547124,7054198,7579751
1516000648AA526658B47010AA3CA7B2	5795367,6724667
151600066334CAC0A80EDD792FF06785	6774972,6775015,1375595,6207675
1516000805DC2E31DBCC0753BD0D4F53	6923979,6923983
151600085688CBED923F910F6068FF28	6131764,7645825
15160009270FA4892D26560CA2E54D67	7449071,7660646
15160009900A82452A98A75702BF7224	7511308,5655811
15160009915BB37968C253465E8CA788	7109585,7659777,6943580
1516001011AAE207ACA07F88C73399BD	7361022,6816965
15160010282933BF96946570A3C1DCA1	7669290,7574260
1516001053AC9D6E2D464887BA0E3D89	7475550,5718400
1516001073F411B4CBCF28E92F419C03	7080291,6097319,6834475,6269312,7394420
151600107853623D43680AF2CC3849A5	7451394,7476535,7407681,6120760,7250544
15160011075D4C310B93AC2C7DFE23CB	6746541,7639828,6840996
15160013384B410B986D9266F6BF689F	7609484,7177905
15160013729F6C2A24DB5D2CA2E499C3	7039789,6349809,7194107,7404549,6591144,7620041,7102230,7367902,7367910,7195682,7479971,7527455,6746541,7367618
15160015203CFE8E9ECD38E96061A893	7634316,6993594
15160015440A85212DE85460DC7A3622	7640020,7611709
1516001544A6D652EA1D69477DB7EFCE	5775768,6807073,6079054,5983750,5756029
1516001544DDF484916403C26A189B54	7661137,7261743,6943580
1516001560D985A15E677E900524FF42	6318681,7525367
151600158868FD3D01786A8F4D45FA96	7177718,6592575,6592577
1516001637F258B0AF1634940CB3A28E	7490780,6483500
1516001641679665AFD830CD676E57BA	7232515,7174291,6773670,6427524
15160016593CD324D96447C528AE4DAB	2892199,6162115
1516001696B3058B8C606E06E1ED5A25	5793331,6180623
1516001764290B3D4B23A1006343DD64	7265247,7328435,7600456,7648436,7600145,7659928,6716020,7177905,7574380,7325914
1516001776DEC0038F861C88A06735E7	7587709,7523885
1516001831C85E5325353EE8B7F83AFF	6543544,7522418,6719191,6055811,6422545,6822846,6004902,6427524,7196616,7174291
1516001839C9844AD69F640AC19336F3	1803124,3181744,1759120
15160018728BD5CCD080BACF4564693C	6456158,5799662,7177905,6746541
1516001895CBB038C2DC01588423BCD2	6366446,7427976,7242661,7389440,5758267,7248247,7018241
1516001924716B88E3B65195424816BB	7517934,7514903
1516001968DC52A96BE41C701B41F824	7227349,7109086,7019635,5930296
1516002084D475CA2D219ED0327E5E45	6077899,6027708
1516002088BD5C0F69B4D61394AB066D	7583290,7497876,7533510,6609798,7249447,7195874,7562992,7584657,7195884,7466132,7467978,7484730
15160021192B0D565A3A0D797C5D276E	6455486,6564905,6388508
1516002132F623BEE6EA94F64D569024	6555213,6996788
1516002158FF7A8771D2902DDBC2DB78	7606067,6928800,7400844,6105477
1516002224BF921E26D080FB9ED00B7A	7583317,6644198
15160022920E70F4390977D65FE402B4	6742377,7099827,7198267
1516002297327AC7F0DA2AFBC4A5CFC6	7454278,7545278,7439819
151600232387A5BFDD73517ECD700061	7552299,7241456
1516002421E8AE91CEC01DD209AADDE1	7009322,7525364,7397484,7085934,7401105,7525360,7534002
15160024657CC5C606FA7382DB76B845	6932517,6270644
151600249227A99DB771AAD99CA911CE	7112499,7036711,7183656
151600256474C1248DA3E3D61DDA95BD	7145690,7403345,6943580
1516002689ECF18ECAF25BC61158F959	7660321,7021006
1516002757FA5186389E7292A1CA812D	6419746,7367118,6839687,6950684
15160027677E5A10E66B503B2E499CE2	6526016,7377112,6907755
151600285884BAC7D365ECC71312D716	7024493,7309884,7408979,5804544,5474863,6428771,6822846
1516002872659AE7EDE9174654B695E6	7632853,7632855
1516002913E00B452B95A8FBDA136814	5199088,7590680
1516002925B37E7CD024F448A3A77E8A	7177584,6972113
15160029416528125AC063721B9F2C95	6053742,6820032,7459288,7420633,7611307,7590405,7174291,7620187,6670357,7195682,7390361,6181114
151600301991D4362D7E7E34A3277B0A	7490212,6822846,7408979
151600302819677F08B0B1AA69DCBE6C	7542509,6524792
151600302844F852E0D8071CA5064DD0	7185990,7619465,7590402,6124772
1516003065D5B3DD2E16B83F3142697A	6453517,6453518
1516003125BFFB24A544AC3A522C9170	7456593,6156584,6607139,6317143,6492048,7265359,7264930
1516003217BC176297D9E6020ED5E0D6	7156755,7471381
1516003257A173ECEF79623345CBE0E0	7511227,6698685
1516003329A388513E528F8B9236C271	1596265,4156436
15160033305DF9625DC6FBB2C9D45473	7038611,7186847,7007823
151600333275549C1476412EAF36BA60	7471381,1688985
151600344149AB9546D559FE396BA3BD	7177905,6979217
15160034791EA217EC9660E2C1157481	7517023,6844042
1516003481A0B7E28F38D22DCB30E470	7514173,6846859
1516003509D07E5B33ED0CECDB77C050	7330583,7506499
1516003525BA0AD68FE01599564CC42F	6906927,5780078,7177842
1516003562516652D45824ECF7F461FC	6976690,5873622,5873616,5671291,5873611,5873595,5512137,5873609
1516003634B2783F550FF974E25B2BE5	7451394,7300736,7159537,7176071,7203641
15160036913773E567A738A68F77B2FA	7078841,7476858
151600374048AE95D154CFC5D24C1E85	7598187,7176071
151600377372C8B5210534A077201589	7045423,6042525
1516003810C404ECE75CD9E403E844D8	7639961,7643023
15160039080B5CB9286BDB8C829C1E7D	6149212,7097042
1516003920A9C4ADFAA6ACC90E6167A5	5970513,3237982,7348915
1516003950D0F3920D3FA969C39A3D34	7241683,7424629,7432925,7584660
1516004048D1071AE0DCAF7966FDD565	7413778,6524792,7361504,6932517,7562201,7487497
1516004049509F10EA01DB9ECE1F59DA	7449268,7404453
1516004147BD31091A92626D3095AAE7	6449003,7108807
1516004254319755425ACAC1AE7E6C7C	7176495,7125061
1516004256BE26020D00E7824AC89E3C	7562332,7569633,6996869
1516004327D1F90528726141603532C2	7517032,6047833
151600435259B051AF02347E48FA2254	6644413,6740516,6844603
1516004542407226B63F5D35100B4919	7451499,7437713,5796774,7060453,6829516,7065064
1516004588F26C040F6024A788C1518E	7623378,6747659
151600462905D3826B63BC6A12496B58	7425870,6078114
15160046471C15116191A97ECFA5F36F	7177905,7196616
1516004769AEA4C02872B78900AD80E3	5965403,5576430,5813503,6053169,5186294,5990977
1516004777FF70CD7CB7BBBEE39645C4	6701191,6756832,5492150
1516004853934B640BAD72700340688E	7614071,7592259
15160049021AC16BAD559A1C9B28D953	3131210,7428605
15160049564A7F9592238F98A4497E7B	7514197,6842563,7011453,7002696,7447191,7534071
1516005131E60063F4F47547D9EDDD64	7506241,6067449
151600514327A98551268BF7F6F13EDF	7109112,6154659,6527876
1516005158A7E13EA4D5F1D0BDD85E1E	6763970,7571499,6526183
1516005191CCD1D525E05ABFBA308D21	6942662,6425995,6417111,5516722
15160052024C71F38035D6F943BC024C	1894793,1897337,1897343
1516005202DC6BE11E69911EA0DC02A4	7574134,6967573,7510008,7471144,7285600,7177477,6661349,7286523,6659993,7045678,7573082,6926529,6962434,7509776,7195876,5636258,7037678
151600522315823934BBFA39811E14DA	7223050,7223014
15160052265B06B04A732DBE222226B6	5463765,7423749
151600524945FABE332FD0EE94790555	7231705,7303123,3584320,7511717,1895468,7526823,5876255,6550013,7157695,7517026,7016754,7645009,6827047,5816453,6549320
1516005255BCE74D073035F0C626485A	6083884,5925408,6543854,7522630,6996523,6104492
1516005268D278C7A15ED9CD84542A79	7369549,7252211,5986866,7522999,7382475
1516005274A0950B9A4179A619953D73	7430590,7659777
15160052943ED5B6CF3E461E6A04D417	7202420,5492150
1516005314C314B6EB756FB730C6B107	7516949,6981908
1516005388C1B2A45A738BF27C572DA9	6921386,7654774,7107085,7229343,7250739,6810550
1516005394B52083C4ED997CCAF6B005	5903844,5707353,6152179
151600542634ED8747F657FC95F08D4B	5570971,7500920
151600546758E0533AB74547AC8EFA5F	7471348,5800127,7473402
15160055625B85C629F5F93E70B69652	7320359,7667611,5711496
15160055657CEF9E7DE77963FF4E29B3	7418629,7541579
1516005565CE1D5CA252E76FA86A343D	7446673,7492639
151600584707A99619AB68AFC2393B46	7282780,7113961
15160060532FDB95888066227BD2F692	7640882,6751324
151600616535862061FA6D5F33116E56	3201816,6543854
1516006168CC9781A22F8C61B0A3B78D	7383599,6695929,7390689,6695960,7214420,7248892,6979951
151600623283B68BF5ED748B57A017A6	7571373,5682210
151600636606485BF413E2F7B050B651	6972861,6026517,5492150,7413778,6911385
15160064081DBA833645FAC1CDE60BBC	5980052,7022348,7506499,6349809
151600645794F505E74F4B7346A66A15	6012329,6148573,7183354,7425445,6614404,6280360,7655052,7641115,6925235
1516006513B8A763F1B1A3A9DF87E821	7649101,6105365,7091691,7629064
1516006524F5A64EF9C8822E0A8BD630	7542313,7488067,7517032
1516006619132DBC2AD955340787E920	7022348,7407535,7331900
1516006668000A5F1582FC6E9124007E	7086260,6820630,7462614
15160069280B82638E0981920098BB25	7022348,6520246,7497301,6888989,6168044
15160069785067C691E86C20D02BCE7B	7437144,7215296
151600698040F94579F76738D7877F0F	7137620,7484719,7623206
1516006993C6E6FD9BC7E283DE2A87F7	7122546,6088482
15160071002E009393C3176C2EFC05E0	6278202,6920741
151600717043BE16F131CC9707E785E5	7202420,7451394,7174291,7149029,7109112
15160073474E4CD55F6858935AB3BFE1	7202420,6427524,7174291
15160073599AB90A74529452264502C5	7439252,6609798,7542168,7298234,6986087
151600757724D6C5AE8094FAA390DFED	5760769,6047833
151600770668277D9DFB3D1483CEBC26	7533892,7634482
151600772913E28B201ADCE342A22386	7196616,7507597,7451394
151600776722503966F0FF793C8CC192	5538268,6869837
15160078262E7C5F1A2F29599CE34110	6083763,7109086
1516008019C0B72690FE08BDDED53BD1	6306545,7159766,6514813,7651314,7436158,5982584
1516008076BF12389678216E22613E0F	1038337,7506681,5637495,6479314,7513599,7507145,6427109
15160080977DE5D176764ABA3AAD4DF9	7519074,6716019
1516008153FD895A197C36B92443B28A	7633160,7617464,7139427,7209655
15160081661F43529E06BAE4262D3C91	7109086,7424114,5888584
1516008221AC0FEF6216659164CB6B87	7458650,7458652
1516008326C2F8627781A83E5470317A	6714982,6716457
1516008338C180027CD0E9E02A7925D1	6576274,7172147
15160083991AFCF70ED18A4BA4297192	6229460,5943062,7291526,5956623
1516008444EFA8860632ED097B329322	6811275,6838487,6126061,5935838
15160086489AAB4FCAD72EF73FD85BD0	7020503,7167140,7186439,7276379,7472777,6982667,7157676
15160086547C9594AA76A9C04DCEA3AD	6026517,7250978,5980052,7196329
15160088907DEF487B82432981882D6B	6063507,5916452,5911543
151600912886EE3C8E5E3056566D27CA	7260998,7260990
15160091449796307D4C3F03E8D33244	7365049,7427976
1516009202D245E91651ACFAB51381ED	7509486,6821380
1516009472525B554D9F93EB6A3A3547	6360116,5553314,5776935,6766455,7493210
15160096018C621A5201B8981372F46B	7413388,5485145,6098377,7445575
15160096148ED81D567D2B1C9E119587	7166570,6510036,7204525,6426958,6928959,7249795,7492687,7587376
1516009633672C021CBA7947D382D05C	7498528,7311423
1516010140802227A0898C5B0F8A7E66	6993546,7189253,7634316
1516010266C0891618FAFCC7E8D960A8	7645191,7283775
1516010317E7BB1F520A03C07643ECE6	7243328,5963767
15160103507C716193D8FAAB996A5C11	6063843,6833933
15160103929242DA5B901A6643E541D1	7022348,6548791,5756029,5592703
151601044019FFB2571139BC86F104FA	6941244,5541082
1516010443812E56C2447F7BF6B24F05	7036735,7231752
151601066187CDEC8EE3DDCDC3150A1E	6639358,7204597,6639359,6510036
1516010668EF4898CE03A4CE3CF32EA3	3675454,6159657
15160107417EDA3149F8ADEB15E6AB68	6349809,7438050,6308206
1516011025F5AC07A8FF89CE8EAD4D4E	7656559,6276172,7539088,7024493,7458994,6820032
15160110365F46B2B6FABEAB04C54D22	7371646,5729214,7401057
151601106671C417AD97168F9F93B164	7066081,6381489,6888118,7066089,6388175,6393065,7066086,6410541,6403683
151601110012DB583E9EE1C7735E75EA	6987779,6959275
151601122064F6C937FDAE6566947990	6266845,7425873
1516011375AB9DAC0C06CA55A7870837	7104040,7083893
1516012049E91CE2861A643B936FBBA6	6360826,7122546
151601207827EED4EB0A9F4346BBE84F	6802164,6176681
1516012237FFE59B6A0A7834F062C552	6244906,7276988,7305022,7032369
151601241250C5265B0AF84E8C28F33B	6898923,6134296,7115493,7484850
15160124721AE7B16AA006A6B8877647	6349809,7181182,7102953,6308206
1516012541B1D5893EDD7186A716CD33	6428776,7244827
15160125435A6EAE2A08D137408B4A7C	7660342,3111035,7339716
1516012619C56B839CEE4970C1871FDE	7185156,7430590
1516012761FD567CFEF7CC6D4EFC1FDA	5873093,5755391,7347700,6686170
1516013101F545D4CA983C3A1EBC79A2	7406816,7511403
1516013137B28D997B67BD5E90BC685C	7464088,7153254,6085784
1516013316A77C58595C869B5D26333D	7430590,7244279,7562042,7490256,7226083,7657682,7197724
1516013400D615930CA81F46F05ACFAB	6496223,7195149,7300728,5137087
1516013484A17A64BFA6970215E7F5C3	6635590,5722954,7250562
15160137079D6D93342631DA33F9A9E7	6943580,7145690
15160138930EB81AFE3C744F85DE66ED	7383316,7439557,7383175
1516014014CB52D3B7D478CC9B2E1F45	7490897,7493640,7428005,7522264,6926287,1567414,6218499,7156166
151601413700241DD3E9A1DF8D3279ED	7244827,5777154,6823522
15160142962F7F335EDC6CBA337464FF	7439890,6401959
151601446985080DA5DE9D54BB61EF84	6684629,7509132,7435916
15160145216AD755377C663113670BED	7654427,7221556
151601452640CFF85179B53B1585E9AF	7418858,7014361,7367147,5909254
151601453016B44EA8ED97A5F125E399	6171946,7231705,3576725,7596717,6576904,6776967,6396860,7180546
1516014571870EA35A52AB5F4AF07C99	7231250,7320355
15160147339CC89FF633EDAC75BE8EEB	7509317,7516669,7022348,7109640,7075524,7662269,6695960
1516014905A3FB843DBECCC01CF8B200	7177905,7215457
15160150103AA3CD66FC82DD88A09E79	7498515,6503130
15160152442D1AB2A5CC5E354B1A3476	6644413,6740516
1516015370BE5C04CC1B8F087CAD75D6	6815812,7362733
1516015536878C2E232A62E97F53BA26	7527145,5983750,7198272,7377072,7668206
1516015570DB6A6F856B5C437DB5FD18	2875381,7101499
1516015590323F6BD3210EBAE3999B4F	7231114,7189658,7539071,5974833,6998695,7544933,6482485,6911385,7474771,6994609,7201290,6537208,7643668,7116902,6171168,7485027,5914976,5914975
1516015838A63C7FBF2EFE747DEC1E16	7208306,6977050
1516015861F700CC05B9E3BCBAF5D186	7042019,5807380,5474458
151601597934490579D69DE6C5392FFE	6988577,7381688,7597655,7185653,5989741,7221556,7445154,6298820
1516016009D51C9B3182787CDAAE30C4	7400675,7406782,7418867
151601610515C94C92C5DE6838B188D7	6187983,6543180
1516016182FD1BBEB0864F8B7544B14C	6940475,7410966
15160162126A87AB34CEF624ED7EC640	7531862,6481835,7444953,7630533,3457723,6698690
1516016480105C7D39A290C4207D6C08	7194107,6430592
15160165935736BDF8333634E6F1648C	5888898,7230583,6941176
1516016664F683056E94AE11C6BF8C70	7484413,7014040,7156665,7424585,7527288,7249570
1516016729B6478B32359D52BE120DB6	6607695,6063843,7177905
15160167340779937F441FBD95160B67	7007823,6792438,6047833
1516016782A2FF3127F5EC585EB0A5EE	7401301,7117835,5590881
15160168288372A16908C902B5801A99	7297294,7183637,7665922
